Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,086071,2014,01,01,16.2,1,Y
IDCJAC0011,086071,2014,01,02,15.2,1,Y
IDCJAC0011,086071,2014,01,03,13.9,1,Y
IDCJAC0011,086071,2014,01,04,13.4,1,Y
IDCJAC0011,086071,2014,01,05,10.9,1,Y
IDCJAC0011,086071,2014,01,06,12.7,1,Y
IDCJAC0011,086071,2014,01,07,14,1,Y
IDCJAC0011,086071,2014,01,08,11.7,1,Y
IDCJAC0011,086071,2014,01,09,14.3,1,Y
IDCJAC0011,086071,2014,01,10,18.3,1,Y
IDCJAC0011,086071,2014,01,11,17.8,1,Y
IDCJAC0011,086071,2014,01,12,16.5,1,Y
IDCJAC0011,086071,2014,01,13,15.2,1,Y
IDCJAC0011,086071,2014,01,14,18.3,1,Y
IDCJAC0011,086071,2014,01,15,28.6,1,Y
IDCJAC0011,086071,2014,01,16,27,1,Y
IDCJAC0011,086071,2014,01,17,25.6,1,Y
IDCJAC0011,086071,2014,01,18,21.5,1,Y
IDCJAC0011,086071,2014,01,19,16.2,1,Y
IDCJAC0011,086071,2014,01,20,17,1,Y
IDCJAC0011,086071,2014,01,21,16.8,1,Y
IDCJAC0011,086071,2014,01,22,16.2,1,Y
IDCJAC0011,086071,2014,01,23,13.6,1,Y
IDCJAC0011,086071,2014,01,24,16.9,1,Y
IDCJAC0011,086071,2014,01,25,15.5,1,Y
IDCJAC0011,086071,2014,01,26,13,1,Y
IDCJAC0011,086071,2014,01,27,16.9,1,Y
IDCJAC0011,086071,2014,01,28,24.5,1,Y
IDCJAC0011,086071,2014,01,29,18.4,1,Y
IDCJAC0011,086071,2014,01,30,16,1,Y
IDCJAC0011,086071,2014,01,31,18.6,1,Y
IDCJAC0011,086071,2014,02,01,18.6,1,Y
IDCJAC0011,086071,2014,02,02,18.3,1,Y
IDCJAC0011,086071,2014,02,03,22.7,1,Y
IDCJAC0011,086071,2014,02,04,14.8,1,Y
IDCJAC0011,086071,2014,02,05,13.9,1,Y
IDCJAC0011,086071,2014,02,06,17.4,1,Y
IDCJAC0011,086071,2014,02,07,22.9,1,Y
IDCJAC0011,086071,2014,02,08,18.6,1,Y
IDCJAC0011,086071,2014,02,09,22.2,1,Y
IDCJAC0011,086071,2014,02,10,15.9,1,Y
IDCJAC0011,086071,2014,02,11,14.6,1,Y
IDCJAC0011,086071,2014,02,12,17.1,1,Y
IDCJAC0011,086071,2014,02,13,18.9,1,Y
IDCJAC0011,086071,2014,02,14,19.4,1,Y
IDCJAC0011,086071,2014,02,15,21,1,Y
IDCJAC0011,086071,2014,02,16,17.1,1,Y
IDCJAC0011,086071,2014,02,17,16.2,1,Y
IDCJAC0011,086071,2014,02,18,14.5,1,Y
IDCJAC0011,086071,2014,02,19,17.5,1,Y
IDCJAC0011,086071,2014,02,20,12.6,1,Y
IDCJAC0011,086071,2014,02,21,13.2,1,Y
IDCJAC0011,086071,2014,02,22,14.2,1,Y
IDCJAC0011,086071,2014,02,23,14.2,1,Y
IDCJAC0011,086071,2014,02,24,14.6,1,Y
IDCJAC0011,086071,2014,02,25,15.5,1,Y
IDCJAC0011,086071,2014,02,26,15.1,1,Y
IDCJAC0011,086071,2014,02,27,14.4,1,Y
IDCJAC0011,086071,2014,02,28,13.8,1,Y
IDCJAC0011,086071,2014,03,01,15.9,1,Y
IDCJAC0011,086071,2014,03,02,16.9,1,Y
IDCJAC0011,086071,2014,03,03,15.7,1,Y
IDCJAC0011,086071,2014,03,04,16,1,Y
IDCJAC0011,086071,2014,03,05,19.5,1,Y
IDCJAC0011,086071,2014,03,06,14.3,1,Y
IDCJAC0011,086071,2014,03,07,14.3,1,Y
IDCJAC0011,086071,2014,03,08,15,1,Y
IDCJAC0011,086071,2014,03,09,16.5,1,Y
IDCJAC0011,086071,2014,03,10,21.3,1,Y
IDCJAC0011,086071,2014,03,11,19.3,1,Y
IDCJAC0011,086071,2014,03,12,16.7,1,Y
IDCJAC0011,086071,2014,03,13,13.7,1,Y
IDCJAC0011,086071,2014,03,14,14.9,1,Y
IDCJAC0011,086071,2014,03,15,17.3,1,Y
IDCJAC0011,086071,2014,03,16,13.7,1,Y
IDCJAC0011,086071,2014,03,17,14.2,1,Y
IDCJAC0011,086071,2014,03,18,15.9,1,Y
IDCJAC0011,086071,2014,03,19,13.7,1,Y
IDCJAC0011,086071,2014,03,20,11.2,1,Y
IDCJAC0011,086071,2014,03,21,14.6,1,Y
IDCJAC0011,086071,2014,03,22,13.3,1,Y
IDCJAC0011,086071,2014,03,23,13.9,1,Y
IDCJAC0011,086071,2014,03,24,12.5,1,Y
IDCJAC0011,086071,2014,03,25,12.1,1,Y
IDCJAC0011,086071,2014,03,26,14.1,1,Y
IDCJAC0011,086071,2014,03,27,17.1,1,Y
IDCJAC0011,086071,2014,03,28,17.1,1,Y
IDCJAC0011,086071,2014,03,29,12.7,1,Y
IDCJAC0011,086071,2014,03,30,14.6,1,Y
IDCJAC0011,086071,2014,03,31,16.6,1,Y
IDCJAC0011,086071,2014,04,01,18.9,1,Y
IDCJAC0011,086071,2014,04,02,23,1,Y
IDCJAC0011,086071,2014,04,03,15.1,1,Y
IDCJAC0011,086071,2014,04,04,14.6,1,Y
IDCJAC0011,086071,2014,04,05,15,1,Y
IDCJAC0011,086071,2014,04,06,12.5,1,Y
IDCJAC0011,086071,2014,04,07,13.3,1,Y
IDCJAC0011,086071,2014,04,08,16.6,1,Y
IDCJAC0011,086071,2014,04,09,16.7,1,Y
IDCJAC0011,086071,2014,04,10,16.5,1,Y
IDCJAC0011,086071,2014,04,11,17,1,Y
IDCJAC0011,086071,2014,04,12,15.5,1,Y
IDCJAC0011,086071,2014,04,13,13,1,Y
IDCJAC0011,086071,2014,04,14,12.5,1,Y
IDCJAC0011,086071,2014,04,15,12.6,1,Y
IDCJAC0011,086071,2014,04,16,10,1,Y
IDCJAC0011,086071,2014,04,17,11.2,1,Y
IDCJAC0011,086071,2014,04,18,13.9,1,Y
IDCJAC0011,086071,2014,04,19,11.7,1,Y
IDCJAC0011,086071,2014,04,20,12.7,1,Y
IDCJAC0011,086071,2014,04,21,12.5,1,Y
IDCJAC0011,086071,2014,04,22,13.3,1,Y
IDCJAC0011,086071,2014,04,23,11.9,1,Y
IDCJAC0011,086071,2014,04,24,12.3,1,Y
IDCJAC0011,086071,2014,04,25,6.5,1,Y
IDCJAC0011,086071,2014,04,26,9,1,Y
IDCJAC0011,086071,2014,04,27,9.5,1,Y
IDCJAC0011,086071,2014,04,28,6.5,1,Y
IDCJAC0011,086071,2014,04,29,13.9,1,Y
IDCJAC0011,086071,2014,04,30,10.5,1,Y
IDCJAC0011,086071,2014,05,01,6.3,1,Y
IDCJAC0011,086071,2014,05,02,9.1,1,Y
IDCJAC0011,086071,2014,05,03,10.1,1,Y
IDCJAC0011,086071,2014,05,04,8.7,1,Y
IDCJAC0011,086071,2014,05,05,9.8,1,Y
IDCJAC0011,086071,2014,05,06,10.7,1,Y
IDCJAC0011,086071,2014,05,07,9.7,1,Y
IDCJAC0011,086071,2014,05,08,4.3,1,Y
IDCJAC0011,086071,2014,05,09,7,1,Y
IDCJAC0011,086071,2014,05,10,12.1,1,Y
IDCJAC0011,086071,2014,05,11,9.7,1,Y
IDCJAC0011,086071,2014,05,12,7.8,1,Y
IDCJAC0011,086071,2014,05,13,8.3,1,Y
IDCJAC0011,086071,2014,05,14,8.7,1,Y
IDCJAC0011,086071,2014,05,15,13.9,1,Y
IDCJAC0011,086071,2014,05,16,16.8,1,Y
IDCJAC0011,086071,2014,05,17,16.8,1,Y
IDCJAC0011,086071,2014,05,18,17.3,1,Y
IDCJAC0011,086071,2014,05,19,17.4,1,Y
IDCJAC0011,086071,2014,05,20,14.2,1,Y
IDCJAC0011,086071,2014,05,21,11,1,Y
IDCJAC0011,086071,2014,05,22,12.5,1,Y
IDCJAC0011,086071,2014,05,23,15.5,1,Y
IDCJAC0011,086071,2014,05,24,10.9,1,Y
IDCJAC0011,086071,2014,05,25,12.2,1,Y
IDCJAC0011,086071,2014,05,26,12.3,1,Y
IDCJAC0011,086071,2014,05,27,15.8,1,Y
IDCJAC0011,086071,2014,05,28,13,1,Y
IDCJAC0011,086071,2014,05,29,9.8,1,Y
IDCJAC0011,086071,2014,05,30,6.4,1,Y
IDCJAC0011,086071,2014,05,31,7,1,Y
IDCJAC0011,086071,2014,06,01,11.4,1,Y
IDCJAC0011,086071,2014,06,02,11.5,1,Y
IDCJAC0011,086071,2014,06,03,12.6,1,Y
IDCJAC0011,086071,2014,06,04,10.8,1,Y
IDCJAC0011,086071,2014,06,05,11.9,1,Y
IDCJAC0011,086071,2014,06,06,8.5,1,Y
IDCJAC0011,086071,2014,06,07,10.5,1,Y
IDCJAC0011,086071,2014,06,08,11.2,1,Y
IDCJAC0011,086071,2014,06,09,8.6,1,Y
IDCJAC0011,086071,2014,06,10,9.7,1,Y
IDCJAC0011,086071,2014,06,11,6.9,1,Y
IDCJAC0011,086071,2014,06,12,9.2,1,Y
IDCJAC0011,086071,2014,06,13,12.2,1,Y
IDCJAC0011,086071,2014,06,14,10.3,1,Y
IDCJAC0011,086071,2014,06,15,9.9,1,Y
IDCJAC0011,086071,2014,06,16,10.4,1,Y
IDCJAC0011,086071,2014,06,17,10.1,1,Y
IDCJAC0011,086071,2014,06,18,11.1,1,Y
IDCJAC0011,086071,2014,06,19,8,1,Y
IDCJAC0011,086071,2014,06,20,9.3,1,Y
IDCJAC0011,086071,2014,06,21,11.3,1,Y
IDCJAC0011,086071,2014,06,22,7.7,1,Y
IDCJAC0011,086071,2014,06,23,8.5,1,Y
IDCJAC0011,086071,2014,06,24,7.1,1,Y
IDCJAC0011,086071,2014,06,25,8.6,1,Y
IDCJAC0011,086071,2014,06,26,11.2,1,Y
IDCJAC0011,086071,2014,06,27,11,1,Y
IDCJAC0011,086071,2014,06,28,9.6,1,Y
IDCJAC0011,086071,2014,06,29,8.8,1,Y
IDCJAC0011,086071,2014,06,30,6.5,1,Y
IDCJAC0011,086071,2014,07,01,8.3,1,Y
IDCJAC0011,086071,2014,07,02,10.8,1,Y
IDCJAC0011,086071,2014,07,03,7.7,1,Y
IDCJAC0011,086071,2014,07,04,8.2,1,Y
IDCJAC0011,086071,2014,07,05,8.6,1,Y
IDCJAC0011,086071,2014,07,06,10.3,1,Y
IDCJAC0011,086071,2014,07,07,9,1,Y
IDCJAC0011,086071,2014,07,08,9.2,1,Y
IDCJAC0011,086071,2014,07,09,9.3,1,Y
IDCJAC0011,086071,2014,07,10,7.7,1,Y
IDCJAC0011,086071,2014,07,11,8,1,Y
IDCJAC0011,086071,2014,07,12,7.2,1,Y
IDCJAC0011,086071,2014,07,13,5.2,1,Y
IDCJAC0011,086071,2014,07,14,6.9,1,Y
IDCJAC0011,086071,2014,07,15,8.3,1,Y
IDCJAC0011,086071,2014,07,16,9.7,1,Y
IDCJAC0011,086071,2014,07,17,8.8,1,Y
IDCJAC0011,086071,2014,07,18,5.9,1,Y
IDCJAC0011,086071,2014,07,19,8.5,1,Y
IDCJAC0011,086071,2014,07,20,7.9,1,Y
IDCJAC0011,086071,2014,07,21,4.9,1,Y
IDCJAC0011,086071,2014,07,22,5.6,1,Y
IDCJAC0011,086071,2014,07,23,4.5,1,Y
IDCJAC0011,086071,2014,07,24,4.5,1,Y
IDCJAC0011,086071,2014,07,25,8.8,1,Y
IDCJAC0011,086071,2014,07,26,12.3,1,Y
IDCJAC0011,086071,2014,07,27,7,1,Y
IDCJAC0011,086071,2014,07,28,9.7,1,Y
IDCJAC0011,086071,2014,07,29,11.4,1,Y
IDCJAC0011,086071,2014,07,30,11.9,1,Y
IDCJAC0011,086071,2014,07,31,13.7,1,Y
IDCJAC0011,086071,2014,08,01,6,1,Y
IDCJAC0011,086071,2014,08,02,4.7,1,Y
IDCJAC0011,086071,2014,08,03,1.4,1,Y
IDCJAC0011,086071,2014,08,04,1.8,1,Y
IDCJAC0011,086071,2014,08,05,4.4,1,Y
IDCJAC0011,086071,2014,08,06,10.6,1,Y
IDCJAC0011,086071,2014,08,07,10.7,1,Y
IDCJAC0011,086071,2014,08,08,10.7,1,Y
IDCJAC0011,086071,2014,08,09,8.1,1,Y
IDCJAC0011,086071,2014,08,10,9.4,1,Y
IDCJAC0011,086071,2014,08,11,5.8,1,Y
IDCJAC0011,086071,2014,08,12,6.4,1,Y
IDCJAC0011,086071,2014,08,13,8.1,1,Y
IDCJAC0011,086071,2014,08,14,10,1,Y
IDCJAC0011,086071,2014,08,15,4,1,Y
IDCJAC0011,086071,2014,08,16,5.9,1,Y
IDCJAC0011,086071,2014,08,17,7.5,1,Y
IDCJAC0011,086071,2014,08,18,9.9,1,Y
IDCJAC0011,086071,2014,08,19,10.7,1,Y
IDCJAC0011,086071,2014,08,20,10.2,1,Y
IDCJAC0011,086071,2014,08,21,8.4,1,Y
IDCJAC0011,086071,2014,08,22,7.2,1,Y
IDCJAC0011,086071,2014,08,23,7.3,1,Y
IDCJAC0011,086071,2014,08,24,11,1,Y
IDCJAC0011,086071,2014,08,25,10.7,1,Y
IDCJAC0011,086071,2014,08,26,7.8,1,Y
IDCJAC0011,086071,2014,08,27,7.1,1,Y
IDCJAC0011,086071,2014,08,28,8.1,1,Y
IDCJAC0011,086071,2014,08,29,8,1,Y
IDCJAC0011,086071,2014,08,30,11.2,1,Y
IDCJAC0011,086071,2014,08,31,10.8,1,Y
IDCJAC0011,086071,2014,09,01,15,1,Y
IDCJAC0011,086071,2014,09,02,9.1,1,Y
IDCJAC0011,086071,2014,09,03,7.8,1,Y
IDCJAC0011,086071,2014,09,04,5.7,1,Y
IDCJAC0011,086071,2014,09,05,5,1,Y
IDCJAC0011,086071,2014,09,06,6.3,1,Y
IDCJAC0011,086071,2014,09,07,6.6,1,Y
IDCJAC0011,086071,2014,09,08,10.8,1,Y
IDCJAC0011,086071,2014,09,09,15.6,1,Y
IDCJAC0011,086071,2014,09,10,11.4,1,Y
IDCJAC0011,086071,2014,09,11,11.5,1,Y
IDCJAC0011,086071,2014,09,12,6.3,1,Y
IDCJAC0011,086071,2014,09,13,6.6,1,Y
IDCJAC0011,086071,2014,09,14,7.3,1,Y
IDCJAC0011,086071,2014,09,15,9.3,1,Y
IDCJAC0011,086071,2014,09,16,11.2,1,Y
IDCJAC0011,086071,2014,09,17,8.9,1,Y
IDCJAC0011,086071,2014,09,18,7.7,1,Y
IDCJAC0011,086071,2014,09,19,8.6,1,Y
IDCJAC0011,086071,2014,09,20,10,1,Y
IDCJAC0011,086071,2014,09,21,11.7,1,Y
IDCJAC0011,086071,2014,09,22,5.6,1,Y
IDCJAC0011,086071,2014,09,23,10.2,1,Y
IDCJAC0011,086071,2014,09,24,15.2,1,Y
IDCJAC0011,086071,2014,09,25,13.6,1,Y
IDCJAC0011,086071,2014,09,26,10.7,1,Y
IDCJAC0011,086071,2014,09,27,8.8,1,Y
IDCJAC0011,086071,2014,09,28,15.5,1,Y
IDCJAC0011,086071,2014,09,29,14.4,1,Y
IDCJAC0011,086071,2014,09,30,14.2,1,Y
IDCJAC0011,086071,2014,10,01,7.1,1,Y
IDCJAC0011,086071,2014,10,02,9.4,1,Y
IDCJAC0011,086071,2014,10,03,10.8,1,Y
IDCJAC0011,086071,2014,10,04,9,1,Y
IDCJAC0011,086071,2014,10,05,13.9,1,Y
IDCJAC0011,086071,2014,10,06,9.3,1,Y
IDCJAC0011,086071,2014,10,07,12.2,1,Y
IDCJAC0011,086071,2014,10,08,8.8,1,Y
IDCJAC0011,086071,2014,10,09,9.8,1,Y
IDCJAC0011,086071,2014,10,10,13.6,1,Y
IDCJAC0011,086071,2014,10,11,13.9,1,Y
IDCJAC0011,086071,2014,10,12,10.3,1,Y
IDCJAC0011,086071,2014,10,13,10.2,1,Y
IDCJAC0011,086071,2014,10,14,8.6,1,Y
IDCJAC0011,086071,2014,10,15,8.4,1,Y
IDCJAC0011,086071,2014,10,16,10.8,1,Y
IDCJAC0011,086071,2014,10,17,10.6,1,Y
IDCJAC0011,086071,2014,10,18,8.7,1,Y
IDCJAC0011,086071,2014,10,19,14.7,1,Y
IDCJAC0011,086071,2014,10,20,10.8,1,Y
IDCJAC0011,086071,2014,10,21,8.3,1,Y
IDCJAC0011,086071,2014,10,22,14,1,Y
IDCJAC0011,086071,2014,10,23,15.2,1,Y
IDCJAC0011,086071,2014,10,24,15.2,1,Y
IDCJAC0011,086071,2014,10,25,14.6,1,Y
IDCJAC0011,086071,2014,10,26,13.9,1,Y
IDCJAC0011,086071,2014,10,27,13.8,1,Y
IDCJAC0011,086071,2014,10,28,11.5,1,Y
IDCJAC0011,086071,2014,10,29,10.9,1,Y
IDCJAC0011,086071,2014,10,30,13.7,1,Y
IDCJAC0011,086071,2014,10,31,10.8,1,Y
IDCJAC0011,086071,2014,11,01,13.6,1,Y
IDCJAC0011,086071,2014,11,02,9,1,Y
IDCJAC0011,086071,2014,11,03,10.5,1,Y
IDCJAC0011,086071,2014,11,04,13.3,1,Y
IDCJAC0011,086071,2014,11,05,13,1,Y
IDCJAC0011,086071,2014,11,06,11,1,Y
IDCJAC0011,086071,2014,11,07,11.6,1,Y
IDCJAC0011,086071,2014,11,08,19.3,1,Y
IDCJAC0011,086071,2014,11,09,13.1,1,Y
IDCJAC0011,086071,2014,11,10,11.6,1,Y
IDCJAC0011,086071,2014,11,11,12.8,1,Y
IDCJAC0011,086071,2014,11,12,9.5,1,Y
IDCJAC0011,086071,2014,11,13,13.3,1,Y
IDCJAC0011,086071,2014,11,14,18.9,1,Y
IDCJAC0011,086071,2014,11,15,12.4,1,Y
IDCJAC0011,086071,2014,11,16,10.9,1,Y
IDCJAC0011,086071,2014,11,17,12.4,1,Y
IDCJAC0011,086071,2014,11,18,11.3,1,Y
IDCJAC0011,086071,2014,11,19,11.6,1,Y
IDCJAC0011,086071,2014,11,20,16.2,1,Y
IDCJAC0011,086071,2014,11,21,16.8,1,Y
IDCJAC0011,086071,2014,11,22,13.4,1,Y
IDCJAC0011,086071,2014,11,23,17,1,Y
IDCJAC0011,086071,2014,11,24,15.7,1,Y
IDCJAC0011,086071,2014,11,25,11,1,Y
IDCJAC0011,086071,2014,11,26,11.8,1,Y
IDCJAC0011,086071,2014,11,27,13.2,1,Y
IDCJAC0011,086071,2014,11,28,12.1,1,Y
IDCJAC0011,086071,2014,11,29,13.3,1,Y
IDCJAC0011,086071,2014,11,30,15.5,1,Y
IDCJAC0011,086071,2014,12,01,21.1,1,Y
IDCJAC0011,086071,2014,12,02,16.7,1,Y
IDCJAC0011,086071,2014,12,03,16.5,1,Y
IDCJAC0011,086071,2014,12,04,17.6,1,Y
IDCJAC0011,086071,2014,12,05,17.7,1,Y
IDCJAC0011,086071,2014,12,06,15.6,1,Y
IDCJAC0011,086071,2014,12,07,13.8,1,Y
IDCJAC0011,086071,2014,12,08,14,1,Y
IDCJAC0011,086071,2014,12,09,15.5,1,Y
IDCJAC0011,086071,2014,12,10,13.7,1,Y
IDCJAC0011,086071,2014,12,11,16.3,1,Y
IDCJAC0011,086071,2014,12,12,14.3,1,Y
IDCJAC0011,086071,2014,12,13,15.1,1,Y
IDCJAC0011,086071,2014,12,14,21.4,1,Y
IDCJAC0011,086071,2014,12,15,16.7,1,Y
IDCJAC0011,086071,2014,12,16,16.6,1,Y
IDCJAC0011,086071,2014,12,17,12.2,1,Y
IDCJAC0011,086071,2014,12,18,12.1,1,Y
IDCJAC0011,086071,2014,12,19,11.3,1,Y
IDCJAC0011,086071,2014,12,20,12.6,1,Y
IDCJAC0011,086071,2014,12,21,13.7,1,Y
IDCJAC0011,086071,2014,12,22,17.9,1,Y
IDCJAC0011,086071,2014,12,23,19.9,1,Y
IDCJAC0011,086071,2014,12,24,14.4,1,Y
IDCJAC0011,086071,2014,12,25,14.4,1,Y
IDCJAC0011,086071,2014,12,26,10.9,1,Y
IDCJAC0011,086071,2014,12,27,12.2,1,Y
IDCJAC0011,086071,2014,12,28,13.4,1,Y
IDCJAC0011,086071,2014,12,29,17.5,1,Y
IDCJAC0011,086071,2014,12,30,13.4,1,Y
IDCJAC0011,086071,2014,12,31,11.9,1,Y
IDCJAC0011,086071,2015,01,01,14,1,Y
IDCJAC0011,086071,2015,01,02,15.9,1,Y
IDCJAC0011,086071,2015,01,03,20.8,1,Y
IDCJAC0011,086071,2015,01,04,16.4,1,Y
IDCJAC0011,086071,2015,01,05,15.6,1,Y
IDCJAC0011,086071,2015,01,06,17.6,1,Y